Date;BTC amount;Channel;Donor;USD amount
2014-01-05 14:57:57;0.02;Stefan Molyneux;[PubkeyHashAddress(16mzEFyXjy5hBPBE7tfXcZTeCgosn4Z4z3)];18.801944000000002
2014-01-06 00:54:03;0.002;Stefan Molyneux;[PubkeyHashAddress(1H37wxLQ3UJgQDgcd1VX86ETH72kgDUTo3)];1.902773
2014-01-06 00:54:03;0.003;Stefan Molyneux;[PubkeyHashAddress(1KtTGgDJJhaCj5cg3mhTSv34yuafhGfxXv)];2.8541594999999997
2014-01-06 01:23:04;0.011;Stefan Molyneux;[PubkeyHashAddress(1Pm7VbsR6nJYbANcBaekxMXpvmSWYVajx9)];10.465251499999999
2014-01-06 09:44:14;0.0053575;Stefan Molyneux;[PubkeyHashAddress(1PGB3rD8V74epxyijzCmRrYVfH2bgyXMo2)];5.09705317375
2014-01-06 17:53:50;0.001;Stefan Molyneux;[PubkeyHashAddress(13pwfTaB4J4Ehhb99KAA5idTcrGriv3wQV), PubkeyHashAddress(19Thn9GX2xFzPjddaF4ZmG8bgbSwQDRAqp)];0.9513865
2014-01-06 19:54:44;0.2;Stefan Molyneux;[PubkeyHashAddress(1DG55zsGmCKe1Drp7FKGRCGHxYLKHnw8Jm), PubkeyHashAddress(17fPUp6mC7jW29Wf82PBczPnyVQX9rcV1P), PubkeyHashAddress(1Ge1N1XmL6jF89S9UULToyecYy46kf7fhV), PubkeyHashAddress(1Ge1N1XmL6jF89S9UULToyecYy46kf7fhV), PubkeyHashAddress(1JiG6854NACAEtE6WnRznVDDGx1zqhGBB5)];190.2773
2014-01-07 01:22:43;0.05;Stefan Molyneux;[PubkeyHashAddress(15J6ruHxVZdj1ceaoveD2u6GWBG9U1yWQ5)];40.529165000000006
2014-01-07 22:44:09;0.003;Stefan Molyneux;[PubkeyHashAddress(1EhsxEHdwZW7eUxXch9SXX1ayGFQa7HuZ7)];2.4317499000000002
2014-01-08 06:15:26;0.01100001;Stefan Molyneux;[PubkeyHashAddress(1AhfPhSkrhuACEnAYAtUmJagKdtRXqRk8G)];9.459442099484999
2014-01-08 08:49:43;199.744581;Stefan Molyneux;[PubkeyHashAddress(1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs)];171770.05281407852
2014-01-08 10:51:37;0.01;Stefan Molyneux;[PubkeyHashAddress(18T8ash1oTrtj5ND6B5UH5Dz3D9BsazsnK)];8.599485
2014-01-08 13:35:02;0.01348489;Stefan Molyneux;[PubkeyHashAddress(132AFuLedvFGcXdL9SeZYXeumudYrnfM6L)];11.596310928165
2014-01-09 05:46:50;0.01199012;Stefan Molyneux;[PubkeyHashAddress(19WL9ParVcCESBdQnVte6jSBKd2h1ZHpWs)];10.3222343574
2014-01-09 12:32:03;0.005;Stefan Molyneux;[PubkeyHashAddress(19uYMBnPFsho8HDKMedtHP4gLgjoD1q34F)];4.304475
2014-01-09 16:17:21;0.0001;Stefan Molyneux;[PubkeyHashAddress(1FSYY5XTRTxYMUmZX7KCgrGRM84tGRfV6v)];0.0860895
2014-01-09 16:17:21;0.1;Stefan Molyneux;[PubkeyHashAddress(142hYapYayRpEpiE7n1VgizR1NBE38BCpS), PubkeyHashAddress(1FSYY5XTRTxYMUmZX7KCgrGRM84tGRfV6v)];86.0895
2014-01-09 20:17:44;0.05;Stefan Molyneux;[PubkeyHashAddress(145aBhQbGWJ46vEBfiBkWMrB7UJjGupxV8)];43.04475
2014-01-09 22:56:54;0.1;Stefan Molyneux;[PubkeyHashAddress(1Ez27Vrq8QWGp9WxwhDQRZx5p2tciaBGXY), PubkeyHashAddress(1KU8EL6v4uTVpLu1naVEEpXkHSbhe8S1jA)];86.0895
2014-01-09 23:00:17;0.1;Stefan Molyneux;[PubkeyHashAddress(14hWUB6QHzD1Jw8yVbYbyV7TT13hCc66V5)];86.0895
2014-01-10 04:37:35;0.018;Stefan Molyneux;[PubkeyHashAddress(19E8cHCny1JPycNCwzZGnMS8mRv7zfPF3Z)];15.9240006
2014-01-10 07:56:15;0.01;Stefan Molyneux;[PubkeyHashAddress(14rZPURnDZvgMrdCLTTrZ5Hs2Rq4LhoYYp)];8.846667
2014-01-10 08:14:05;0.01023077;Stefan Molyneux;[PubkeyHashAddress(1H28nf7AZvgx3AixeHQ1UZ6K1seGAgVDTQ), PubkeyHashAddress(15f37EfvrK9b2P1qA6cWddwsdoqq2KJQ9X)];9.050821534359
2014-01-10 14:38:47;0.005;Stefan Molyneux;[PubkeyHashAddress(1L4v7G8JEVv2YcQKRxqbnx9RKxPJYtttsu), PubkeyHashAddress(14bXX7Tw4hRRkTLmpiqL7ABWX2McJLjXfm)];4.4233335
2014-01-10 16:04:55;0.02418;Stefan Molyneux;[PubkeyHashAddress(1FJhrgEHu45HyKuNmMcKafrjZELc3KebpF), PubkeyHashAddress(17VGda3AJMrG5UVhPBXTmekXctvYZP2WxC)];21.391240806
2014-01-10 23:09:50;0.1;Stefan Molyneux;[PubkeyHashAddress(1EYEPnsTcxiiY34gBEir7B1fGk8brYzH72)];88.46667000000001
2014-01-11 04:19:39;0.02885;Stefan Molyneux;[PubkeyHashAddress(1iVPGfCTuzPwm1HG6c56kN797bvFQZma1), PubkeyHashAddress(18bwTb1wwvYBbVNQ6jHShrvdu4KsUixnZ3), PubkeyHashAddress(1B3v9LWDAGzyzYK5zx2AZFwP5tHa1YkSzS)];26.856609249999998
2014-01-11 09:25:17;0.001;Stefan Molyneux;[PubkeyHashAddress(1DVVMQxAuDDitwcysbb45ZdK78bCDCfBMZ)];0.930905
2014-01-11 11:17:29;0.01;Stefan Molyneux;[PubkeyHashAddress(1F9GCszp9XMDYg8hztRq6FAnwJQXTYZPZR)];9.30905
2014-01-11 15:22:07;0.02;Stefan Molyneux;[PubkeyHashAddress(17H8sMJjQGPg9JZn7ZbzMkupt4FWmkBrH6), PubkeyHashAddress(17H8sMJjQGPg9JZn7ZbzMkupt4FWmkBrH6), PubkeyHashAddress(17H8sMJjQGPg9JZn7ZbzMkupt4FWmkBrH6)];18.6181
2014-01-11 15:52:09;0.00701235;Stefan Molyneux;[PubkeyHashAddress(19VngQj1ME8JqsBd2MXvay7EsJGagzuiax)];6.527831676749999
2014-01-12 20:50:33;0.05;Stefan Molyneux;[PubkeyHashAddress(1P1XyGGwViz5zoAfwX5zWn1TthMpe3AaLf), PubkeyHashAddress(1PoErieYwo3RLCRtx5HeycBrDjEF11Sdw4)];43.663175
2014-01-13 06:56:35;0.00217834;Stefan Molyneux;[PubkeyHashAddress(1Jb7VdrdhEDkX28871ya455FG5xujm8hse), PubkeyHashAddress(1Jb7VdrdhEDkX28871ya455FG5xujm8hse)];1.868920744376
2014-01-13 07:31:11;0.0001;Stefan Molyneux;[PubkeyHashAddress(1PQo4qRynsh7HhdHydHmtxg6vxo5d4WLQv)];0.08579564
2014-01-13 11:45:29;0.0001;Stefan Molyneux;[PubkeyHashAddress(1MXUXV59McfrjyiiguK3KbyNidjHGxhht)];0.08579564
2014-01-13 14:48:49;0.005;Stefan Molyneux;[PubkeyHashAddress(1JgkmY2w37U7iT6QVSZp3UBBrCQojZgvV9)];4.289782000000001
2014-01-13 19:25:36;0.00046588;Stefan Molyneux;[PubkeyHashAddress(1CELhLJvAQE8HHS1uPAvfki4UBpKo6qkgQ)];0.39970472763200005
2014-01-14 04:33:24;0.001212;Stefan Molyneux;[PubkeyHashAddress(14fSEUzK9hDM8wcCfvEcTYmXSUWMHQoyXQ), PubkeyHashAddress(1pvvsFvvZ7XJXLjbJeD5HYrVDwp39e7Tb)];1.032415536
2014-01-14 04:39:33;0.0795;Stefan Molyneux;[PubkeyHashAddress(15FKNjGJcS1xgnUuRBPihQYK8v8a28N8RU), PubkeyHashAddress(1NnjWeoWWTuoRrtEkWEh4nmpYdLcNgMYQ3), PubkeyHashAddress(14DhNU1sXmoJcXnyJ9fgwhyiuQZJ328xGR)];67.720326
2014-01-14 05:28:35;0.0031337;Stefan Molyneux;[PubkeyHashAddress(1D3VzF8WGBQzYXgeF78tvtUdD17yMKTdCf)];2.6693734036
2014-01-14 12:39:50;0.0572;Stefan Molyneux;[PubkeyHashAddress(18HyR9WjiC4xMkaUAFrDvhHWfeUxLdoqxR)];48.7245616
2014-01-14 12:39:50;0.015;Stefan Molyneux;[PubkeyHashAddress(1PviNV6Vtd2vbCu2eW7sjwqyXYdPXjsJux), PubkeyHashAddress(14GHtnLxgcFyWT99bNUHf8V7LGoa8g9M5J)];12.77742
2014-01-14 22:31:50;0.00273556;Stefan Molyneux;[PubkeyHashAddress(12EmZ1gkLViK1XqU1uyhHQERNohBZPx4Ua)];2.33022660368
2014-01-15 06:22:02;0.002;Stefan Molyneux;[PubkeyHashAddress(14Qjp4XAQ67q7HJxADFc5MFRPd3tM3CyPS)];1.749426
2014-01-15 18:22:23;0.01;Stefan Molyneux;[PubkeyHashAddress(1AMVkVW8ujeXGhC6mRGqScqGdRuyiEu3BG), PubkeyHashAddress(1LxWTfQ81MAK1jVXGZu5HVmoweEeYkBVpW)];8.74713
2014-01-15 18:22:23;0.02;Stefan Molyneux;[PubkeyHashAddress(1Cwi8yWJTJw7hkFqXkfD4GJMBLFTJsfZdw), PubkeyHashAddress(1DwesVqKFirjpijdqwr28Snz9w1A2y2HCD)];17.49426
2014-01-15 20:42:46;0.01;Stefan Molyneux;[PubkeyHashAddress(1ArS9vx4sFTbZor1yX3L3iwHY7mw1zDbFb)];8.74713
2014-01-16 02:17:59;0.001;Stefan Molyneux;[PubkeyHashAddress(14Qjp4XAQ67q7HJxADFc5MFRPd3tM3CyPS)];0.8473735
2014-01-17 19:41:02;0.20713;Stefan Molyneux;[PubkeyHashAddress(127n8bn63UBVvubu8Kbw3rbg76pi5qSjMc), PubkeyHashAddress(19L3NvbqJVWjQVahoNhddGXjwKH8SrSehs)];171.54962286
2014-01-17 23:08:00;0.025;Stefan Molyneux;[PubkeyHashAddress(17Yefvvn8UtdCdCYrRbhsEzJ1GE6kbrcP2)];20.705550000000002
2014-01-18 05:38:41;0.02014;Stefan Molyneux;[PubkeyHashAddress(1QC3bRHU7RgbPzj2oSJN7sBvWKq9YHNwAt), PubkeyHashAddress(17w3B96pCrzTGfgmwHVvoodd9NQU2y53AB)];16.993292162
2014-01-18 13:05:03;0.049;Stefan Molyneux;[PubkeyHashAddress(1Eosx1ufKZwU2s3MuvmrF2b7npqGmRgVLd), PubkeyHashAddress(1Lo4rZJM8UPF4FZ9aF7XVvvdHd43QuVsGT), PubkeyHashAddress(1LmqBsFMmH2U7RgNRFgJVeHV1wGTqYosaA), PubkeyHashAddress(17jhVj2Kjve5PrfQe2XG2gDf6HkQ8HfL7k), PubkeyHashAddress(14hFbYVr2b78cyQBw9QEZPY8pmMiyf5UL3), PubkeyHashAddress(1HmhsHrdnakSEydbgyGSzFDtYS6e5bHuLT), PubkeyHashAddress(1J6KUjyBK8L46NihUr5GTXj3ekgTjw2mDe), PubkeyHashAddress(14Eppk9i7sZAfDwP5EoLQHjuhdwvDezU2Z), PubkeyHashAddress(18st64UgH5od6HjyUtCpF7c6MKcsYyMr7S), PubkeyHashAddress(1P8XRWtdYF4wUUSEjEq89unNWAsD3PHJZU), PubkeyHashAddress(1HS4zSsEaexkE9tn93eamecWjGoeTJU9wN), PubkeyHashAddress(1BsUGmgDuqGWrSDzq3HT4f8GvpZcmRVeSw), PubkeyHashAddress(1C6KmrMTc7z4GndWKD7FEFqgdCYa1wVSK4), PubkeyHashAddress(18Zsp5ijpXxnHRBKpH9G1vHc8mER7Twm4Q), PubkeyHashAddress(1HXxanFrU2ADsAQRX9y35VzRsJxhLtqdoB)];41.3441567
2014-01-18 18:22:39;0.0003;Stefan Molyneux;[PubkeyHashAddress(1QCz1266YEKUbafEZrCwMuLaM7ZnPjzUUF)];0.25312748999999996
2014-01-18 20:17:34;0.00123871;Stefan Molyneux;[PubkeyHashAddress(1G2kuEnide1fJD6rLDa7DWvE3yakjzne7o), PubkeyHashAddress(1G2kuEnide1fJD6rLDa7DWvE3yakjzne7o)];1.045171843793
2014-01-18 21:28:25;0.0125;Stefan Molyneux;[PubkeyHashAddress(1CnsL9mRbjoWLzupwJC58kRNPfecosarEX), PubkeyHashAddress(1CnsL9mRbjoWLzupwJC58kRNPfecosarEX), PubkeyHashAddress(1CnsL9mRbjoWLzupwJC58kRNPfecosarEX)];10.546978750000001
2014-01-19 01:36:31;0.02225;Stefan Molyneux;[PubkeyHashAddress(124Z9SUbnnfa5HVCLs1nCpcDbxP2Ycxgct), PubkeyHashAddress(1BgTV9fgHUWxQNQk54kB1JLTvGr21Nn2TR)];19.550645575
2014-01-19 05:58:06;0.00629327;Stefan Molyneux;[PubkeyHashAddress(1Eu12U7K2xzfiwmGUE87fLx2jY2ZUFEULN), PubkeyHashAddress(1Eu12U7K2xzfiwmGUE87fLx2jY2ZUFEULN)];5.529774888889
2014-01-19 12:10:33;0.05319149;Stefan Molyneux;[PubkeyHashAddress(12dgirGsya7e1LL2mshApzdAVZfKTwFJvy)];46.738335667243
2014-01-19 18:34:09;0.01;Stefan Molyneux;[PubkeyHashAddress(17y2aYsznT296Wrm1vRxmVUtZsFSj2CXta)];8.786807
2014-01-19 18:41:13;0.001;Stefan Molyneux;[PubkeyHashAddress(1HiMCZk5BBQeNT7PQjRewciM1D7fxjhAmg)];0.8786807
2014-01-19 23:14:24;0.00361454;Stefan Molyneux;[PubkeyHashAddress(1L8iGnjxc1uUie9ejKSVJAeszGUq2a5HD2)];3.1760265373779997
2014-01-20 19:50:08;0.02240359;Stefan Molyneux;[PubkeyHashAddress(12p5PUDhM4hosuj8qJ5kuj4hmEdKdUbpBL)];19.514608983397
2014-01-20 22:18:36;0.01;Stefan Molyneux;[PubkeyHashAddress(17y2aYsznT296Wrm1vRxmVUtZsFSj2CXta)];8.710483
2014-01-20 22:23:27;0.01;Stefan Molyneux;[PubkeyHashAddress(1F8E319aiFhTMuseFBiuL4AvXJMzMfeWkA), PubkeyHashAddress(1K8TmKWkCz5sKkE9NXqwPa17dFuCQkNG5W)];8.710483
2014-01-20 23:49:38;0.006;Stefan Molyneux;[PubkeyHashAddress(1BAF9yUzXvYKtwD9GjZ5kjQWJdwiQyQ7Jp), PubkeyHashAddress(15ad9DqLQM3KgYHNf8aPJVSon8EPRQbaLf)];5.2262898
2014-01-21 07:09:07;0.01;Stefan Molyneux;[PubkeyHashAddress(1BpQjbjeKhn1YjEYyY9s2iLkBymDBmyReC), PubkeyHashAddress(18GZhuaY3HAackhYH4Dyqjotjnf7rhdfSx)];8.742885
2014-01-21 16:10:59;0.00606509;Stefan Molyneux;[PubkeyHashAddress(1M2JZ2gbzxkjWn245QqDzVp9gqFE48DsPu)];5.302638438465
2014-01-22 02:42:25;0.0609;Stefan Molyneux;[PubkeyHashAddress(1Npd1PaQYiF5dwCXYhKHxVTJVdmrMke6XW), PubkeyHashAddress(1GaBM1VQVVkGXH2Q9ASpLp5LapwqJhZ8GL)];52.614555
2014-01-22 06:43:48;0.01326481;Stefan Molyneux;[PubkeyHashAddress(18iJ9CvQBnaamNLyNArjF9qJDdZi6AeiR8)];11.460132599500001
2014-01-22 18:31:59;0.01;Stefan Molyneux;[PubkeyHashAddress(17MKdvdoZgLgFHGmTpSZL2Yj7Hq2Z6wP7h)];8.6395
2014-01-23 06:32:39;0.10526094;Stefan Molyneux;[PubkeyHashAddress(1HH1K2oKZRJgJTAjtTEm1mZaRE3EPAxULd)];89.92942093664999
2014-01-23 17:30:52;0.024;Stefan Molyneux;[PubkeyHashAddress(1BRNXLsGw6a6ushHvPv9HEZWWKrCog4YZx)];20.50434
2014-01-25 01:03:31;0.02;Stefan Molyneux;[PubkeyHashAddress(1yBjDo4R4qtNxYzxY3sLTXLG3kxwLnFr7), PubkeyHashAddress(13UTcq4baCeNxPuEVoBEmbVaTvFBWr32jS)];17.237032
2014-01-25 02:57:35;0.05;Stefan Molyneux;[PubkeyHashAddress(1JrJ6gA5yCRuJzjecmnPFpPTqXYvod8sCb)];43.09258
2014-01-25 04:09:52;0.02;Stefan Molyneux;[PubkeyHashAddress(19VqfnG3iJLbe5CEEhDaoE437HtUHznTjp)];17.237032
2014-01-25 04:49:24;0.006325;Stefan Molyneux;[PubkeyHashAddress(13qFNy7DDfjPzZEJEcSoAsDMk4yKe2U3EK), PubkeyHashAddress(1DyT5SE5GduG2aGBreWz7pudXyCjTktGyX)];5.451211369999999
2014-01-25 07:55:14;0.001;Stefan Molyneux;[PubkeyHashAddress(1P5Hb6s6uUg2fUiUFvmFe4uSt1ke36NuZo)];0.8618515999999999
2014-01-25 11:08:32;0.1;Stefan Molyneux;[PubkeyHashAddress(1DQn3RDBc1ryvcZhfcZnXsHukpCmWsSmzy)];86.18516
2014-01-25 14:49:14;0.0225;Stefan Molyneux;[PubkeyHashAddress(1GzrYXEvdMgtHBBVWrYgH57aLgLzFEZxtM), PubkeyHashAddress(18KpRbNum2EDAKCRjAjYU3YvyzMAgVJnje)];19.391661
2014-01-25 17:59:06;0.1;Stefan Molyneux;[PubkeyHashAddress(13kAKzJGc9rRQMENDWWqKphrCLcCdW1AQV)];86.18516
2014-01-26 05:41:20;0.0013;Stefan Molyneux;[PubkeyHashAddress(1DkqdnZHeYzovXQWQKuCyViH7ktdC1NjVk)];1.1441979899999999
2014-01-26 12:34:47;0.015;Stefan Molyneux;[PubkeyHashAddress(1DRBi42t8CKp4sG8bmJSq49p9GArAeJnUU)];13.2022845
2014-01-27 12:50:38;0.012;Stefan Molyneux;[PubkeyHashAddress(1Huvewo5KXgNRTahobgY2jqkLmvTxeUu4C)];9.774362400000001
2014-01-27 21:50:56;0.0099;Stefan Molyneux;[PubkeyHashAddress(18iJ9CvQBnaamNLyNArjF9qJDdZi6AeiR8)];8.063848980000001
2014-01-28 13:31:56;0.00123;Stefan Molyneux;[PubkeyHashAddress(1LC6KK8kjoFpmC8BgS99gUghqMe7MCMCd1)];1.025745585
2014-01-28 18:24:43;0.01;Stefan Molyneux;[PubkeyHashAddress(1Mc4PCyJjx2rQVsY8RqxfnTQSMX9nEJF5N)];8.339395
2014-01-30 03:13:53;0.1;Stefan Molyneux;[PubkeyHashAddress(164pM2RUq82wwFSJyz4ggB63mu9D7zuVYN)];84.58467000000002
2014-01-31 04:18:52;0.01;Stefan Molyneux;[PubkeyHashAddress(19WL9ParVcCESBdQnVte6jSBKd2h1ZHpWs)];8.482875
2014-01-31 06:12:22;0.005;Stefan Molyneux;[PubkeyHashAddress(1N5hFLj8yVkpaX31iKi7XUVM8itYSLFHVm)];4.2414375
2014-01-31 12:50:31;0.00124288;Stefan Molyneux;[PubkeyHashAddress(1L8iGnjxc1uUie9ejKSVJAeszGUq2a5HD2)];1.0543195680000002
2014-02-01 16:04:34;0.0039;Stefan Molyneux;[PubkeyHashAddress(1AmEfEAVUauXfXk91W1VLcBmzgitgumm9i)];3.3267639599999996
2014-02-02 10:29:25;0.005;Stefan Molyneux;[PubkeyHashAddress(1ArS9vx4sFTbZor1yX3L3iwHY7mw1zDbFb)];4.2718750000000005
2014-02-02 16:14:03;0.04881025;Stefan Molyneux;[PubkeyHashAddress(1KkhpigzXQnsc2a2TaoXwyDSMsVp6sBgCC)];41.70225734375
2014-02-02 18:51:22;0.001;Stefan Molyneux;[PubkeyHashAddress(1F4s61ta8RJveQPvd3sDANXmZk5mLPYDhY)];0.854375
2014-02-02 20:53:40;0.003;Stefan Molyneux;[PubkeyHashAddress(1XNd7J3yrFSKhg4pv8aQgaWbJkRQa61Lv), PubkeyHashAddress(13tsCpKJpUg7uh661H4WzxGUYD8y3WWkm2)];2.563125
2014-02-02 23:08:19;0.00800243;Stefan Molyneux;[PubkeyHashAddress(13qhFMqGNkP2RXySsmfqMRs1i7gK7qFa52)];6.83707613125
2014-02-03 00:20:12;0.0098;Stefan Molyneux;[PubkeyHashAddress(18iJ9CvQBnaamNLyNArjF9qJDdZi6AeiR8)];8.29966704
2014-02-04 13:43:08;0.1;Stefan Molyneux;[PubkeyHashAddress(1D1WAS4LK9qekgEg86GfoDQfy3VK1YksF5)];84.20123000000001
2014-02-04 22:56:00;0.01;Stefan Molyneux;[PubkeyHashAddress(16m61LSLXUgfGDazpndzo2SV3tVA4MXcS7), PubkeyHashAddress(16fXBmZwuVaKoawbRKpKkbcg8Wx3avDrQU)];8.420123
2014-02-05 22:11:32;0.01;Stefan Molyneux;[PubkeyHashAddress(1QCFmySBubHxHxHiUhLJEsk6agYMB9SCsc)];8.20867
2014-02-06 01:14:42;0.03172;Stefan Molyneux;[PubkeyHashAddress(1E37FNbAsvqGqTi5QKPdmLsC4CpKWDdBmr), PubkeyHashAddress(19WoLFaHfaREQ6DQS1Jk3swW2pwvAvF7iW)];24.856461292
2014-02-06 02:41:55;0.01265;Stefan Molyneux;[PubkeyHashAddress(1KuN9joyrtALDBVgKAknGopMVjh1oyg3u2), PubkeyHashAddress(15Bjit9HJbLBCq6wK7DdTYpRLkpwZoDf1K)];9.912806914999999
2014-02-06 02:41:55;0.006325;Stefan Molyneux;[PubkeyHashAddress(1BJSULwdmzonCeJXPyUwJsi1sgz4GmpWSx), PubkeyHashAddress(1BJSULwdmzonCeJXPyUwJsi1sgz4GmpWSx), PubkeyHashAddress(1BJSULwdmzonCeJXPyUwJsi1sgz4GmpWSx), PubkeyHashAddress(1M9NdZAqNMtBLrfFphTUESNq2JA2yNYktV), PubkeyHashAddress(1C5EJDfrB7ujM6SrudEXHYkKaqt9K8oExi)];4.9564034574999996
2014-02-06 05:29:18;0.005;Stefan Molyneux;[PubkeyHashAddress(1BcbePE2eRkGUt5zwDfDESfvsVf9Cug6KK)];3.9181055
2014-02-06 10:59:10;0.026;Stefan Molyneux;[PubkeyHashAddress(18TDnZJyueva8XPKafsbZGu43zCot1Ysgx)];20.374148599999998
2014-02-07 00:20:37;0.01;Stefan Molyneux;[PubkeyHashAddress(164pM2RUq82wwFSJyz4ggB63mu9D7zuVYN)];7.0356700000000005
2014-02-07 18:42:45;0.50206;Stefan Molyneux;[PubkeyHashAddress(14WjFcMKYk8MNy9nZ8CfcRKc58QgR1JZFS), PubkeyHashAddress(14WjFcMKYk8MNy9nZ8CfcRKc58QgR1JZFS), PubkeyHashAddress(12DzaN3HoJH6MpLEp34igVWMfsiZF3ZgoB)];353.23284801999995
2014-02-09 18:10:08;0.042;Stefan Molyneux;[PubkeyHashAddress(19qXaJJ2VBWEgK7crFD2kEJS2grusm7UCg), PubkeyHashAddress(1CXXi9L6CHhKADVBgZNEmWDDaoMKCAGww)];28.641358200000003
2014-02-10 00:34:56;0.073;Stefan Molyneux;[PubkeyHashAddress(1NM1yhfqpM2XWigihNz8gcgoQkR61YDX4J)];49.62056739999999
2014-02-11 02:37:39;0.015;Stefan Molyneux;[PubkeyHashAddress(1AeceMYx7mtxP1QWuuzzeQX6m6XxBcs5vA)];10.041626999999998
2014-02-11 22:28:05;0.0005;Stefan Molyneux;[PubkeyHashAddress(18oAvh6r5DnFxFh3g2FXBYoNzZVQAbYkLD)];0.3347209
2014-02-11 23:03:40;0.1;Stefan Molyneux;[PubkeyHashAddress(1ALy4XEyrVD3bvaTXNrTfPKvoTmLVFbpoB)];66.94418
2014-02-11 23:30:20;0.05;Stefan Molyneux;[PubkeyHashAddress(1EAdyMNaKn7MWSRyxK7nxzJHiLcswMgEYQ), PubkeyHashAddress(1Q8X9kNTYXtZUkMYahYKKPpGeJ5ZVs5LXg)];33.47209
2014-02-11 23:46:36;0.00136163;Stefan Molyneux;[PubkeyHashAddress(16XGjx4y3unfQNymF5bKp8gwRX4suDrpWi)];0.9115320381339999
2014-02-12 00:37:13;0.0155;Stefan Molyneux;[PubkeyHashAddress(12H6Mh2bLwjCaunDuoVNvwzASR2n4RbtBF)];10.049944250000001
2014-02-12 16:00:48;0.01519;Stefan Molyneux;[PubkeyHashAddress(1CdygUx4rhvRYv8fG9mCRYYweSsYS6sURV), PubkeyHashAddress(1LZDj7fdxEpLpLcbgu89Xh8bDMhwGwikXy)];9.848945365
2014-02-12 18:06:45;0.0666;Stefan Molyneux;[PubkeyHashAddress(1KoPZfNyjKQm1xUj3eMfoavy99TVw2FkVi), PubkeyHashAddress(1KCba9ckUGXdcjFXAzCK6EUzx7RfVq37e7)];43.18234110000001
2014-02-12 21:47:38;0.01;Stefan Molyneux;[PubkeyHashAddress(1Gbxqd9qbiT6DJZywLwEzoohKffoRCJxa1), PubkeyHashAddress(1HErgAZSQnPtP9Xub6pfHrhn63ge9mQjhk)];6.483835
2014-02-14 07:33:08;0.0099;Stefan Molyneux;[PubkeyHashAddress(18iJ9CvQBnaamNLyNArjF9qJDdZi6AeiR8)];6.500407320000001
2014-02-14 17:12:24;0.001;Stefan Molyneux;[PubkeyHashAddress(1KCc9zPSheqha96aExwfFw3S4hujHQ3i5Z)];0.6566068
2014-02-14 18:55:26;0.02633;Stefan Molyneux;[PubkeyHashAddress(1Nj8Bqk8vDAmnqZQ5pW3cGyQEp93RfBrhf), PubkeyHashAddress(1PdERZzWFuVAk83SLw9UyERnw99ZcQ2vMY)];17.288457044
2014-02-14 23:32:02;0.002;Stefan Molyneux;[PubkeyHashAddress(15SWLiBtsukGmrGvtBSGGhZPX72AEUsbWn), PubkeyHashAddress(1PFnmugE9EYbhm3p1pB3UYhAAGsDFgNFhx)];1.3132136
2014-02-15 01:07:26;0.05;Stefan Molyneux;[PubkeyHashAddress(13xuCNt4AFVqt8JSwkfdYGcoLcWDz7gPgW), PubkeyHashAddress(1AWNDStptvT4HkCtZFxgA9xB45Qad9egkr), PubkeyHashAddress(1H1ZVTAm3zewKjnkWz6SKFVBxKjjb3vkx3), PubkeyHashAddress(1LLx9BsA7SQFg2dvJnsVXqFy61QNmeVvWd), PubkeyHashAddress(12GFRqTh1t7RDXo4myhGPiPz8pRBweyBmF), PubkeyHashAddress(179odjye921JpkuXQy6cjRRttfZG3v51Ak), PubkeyHashAddress(1BAJPykSdXP3SEBxnCGGugcZRYWXs9TrET), PubkeyHashAddress(16Pf33W3eiQitjyak3YaJUVnShn8drurcW), PubkeyHashAddress(19YerXmGeGKjr2jXmD9SPYMrZzbcRP5Ram), PubkeyHashAddress(1G7vmg2JFy57YJM4G71m2MqLkdCrGbVcdJ), PubkeyHashAddress(1Gz56yJQaYt3oEnMADZo2KrZWDP1iiEGxV), PubkeyHashAddress(1GCq12NJhyhsbo3xnoPo6AgNrAfEkr4Pmi), PubkeyHashAddress(1LrGDbqkmj57ySsBqYgBWfgnrMhKaVgK6r), PubkeyHashAddress(1DpDZya89qPMXynDjZGWgNFxEUXKNb6PGu), PubkeyHashAddress(18QGf4x8Jhcr5FZhGjHrXxGzeh3wT7CEQy), PubkeyHashAddress(1PUeRAkBGTQkcSxTsp2L7mMEXD31pTpeTc)];32.271499999999996
2014-02-15 12:23:44;0.07683442;Stefan Molyneux;[PubkeyHashAddress(19tdL2Dmr5BVSS7eTcPH7d5vQJmdzqtrg3)];49.5912397006
2014-02-15 20:22:23;0.05;Stefan Molyneux;[PubkeyHashAddress(1NRJYJrRPpuvEeUmWeec2EW1cG8iTPg731)];32.271499999999996
2014-02-16 11:29:21;0.075;Stefan Molyneux;[PubkeyHashAddress(1BVhMTuY2hywbCeEy6yjzASPN3sM2kroij)];45.7989375
2014-02-17 07:25:49;0.025;Stefan Molyneux;[PubkeyHashAddress(1G1uk7MtgThKCHdTXc2t5rVR5x7B29NcWh)];15.537350000000002
2014-02-17 08:04:43;0.0095;Stefan Molyneux;[PubkeyHashAddress(1K1dh4wEg4bEEsAm3XLVYeUJrD3DCfdaJk)];5.904193
